"y","Z","X.1","X.2","X.3","X.4","X.5","V.1","V.2","V.3","V.4","V.5","V.6","V.7","V.8","V.9","V.10"
14.4458647454652,1,0.735104090033233,0.94346981981099,1.11553062073322,1.0938333705403,2.01382561211878,1.44896604617639,0.959092829182819,0.787487398108102,0.649113127205171,0.815585455735028,1.03951396118756,0.975127105855477,0.694997107380415,1.01774818780978,0.965305741763328
3.10471699540728,0,-1.34641175925784,-1.64091395577558,0.80905141233055,2.01781644522533,1.80450794728859,0.0371951321812824,0.010733726290279,0.168048094284772,0.395943645763461,1.00401288486546,1.32269903697871,1.47434713375174,2.02481578763273,2.0436983296758,1.2722979531892
2.0886678585995,0,0.28616997186876,1.02973520686181,1.29269446089087,0.509572322297401,-0.53264544284282,1.30978921037815,1.73932229121554,1.91781188289855,1.67075738525217,0.973140558907564,0.380233237487861,0.168029513005828,-0.0963240725769561,0.0168985610120268,-0.878098439771249
22.702117113549,0,1.76976691864624,2.27879335231286,1.94156424782713,1.721399095867,1.0626382148087,0.104575125005216,0.540930491473928,0.546341174739655,0.633889156497845,0.584800838775094,0.376809983393728,0.833830221524254,0.786719350029741,0.661641330708274,1.04147010442823
6.0538372372898,1,0.732975950453154,0.862835169417087,1.43379562655743,0.251041861878394,0.155308437981913,-2.49889776205436,-2.00189834158558,-1.69261164881333,-1.70863187647194,-1.85174569324817,-1.67958578522675,-1.51708139310844,-1.59312574288053,-1.15904149209837,-0.79101278075191
3.30399615118248,1,-0.329404774538503,-0.34981689466215,0.072345646764955,-0.622822785071594,0.534920008749313,0.134098859596613,0.46049752183816,-0.0177770168898084,-0.696349511011116,-1.12128642378938,-0.721022692431568,-0.254942340342169,-0.070655858943037,-0.553381718558233,-0.580695469921606
14.3923607722408,1,-1.65165475395254,-0.768895529094576,1.31886763034967,0.443267687652057,-0.825646545368539,0.0678640903586471,0.0345148793750093,-0.35931510812112,-0.587028861368094,-1.10415253016685,-1.344519240745,-2.25156428914496,-2.408314752105,-2.53448847329427,-1.92194996315978
5.74670404226817,0,0.67511467599801,1.58005125636181,0.401010489279059,-0.639950099678385,0.280161747605877,-0.607006202350339,-0.438472918789999,-0.199792850667191,-0.540987412166407,-0.357915743107358,-0.293721901484849,-0.22880075803198,-0.84920470051389,-0.491325231370207,-0.180872405202833
10.7408874127691,0,-0.0858707545568986,-0.938061367579561,-1.82951752372167,-1.56926399656009,-1.6411814809321,-0.0687207799086618,0.323247197458913,1.0654843595028,0.662750936028739,1.03456011476576,1.49277091540331,1.17456468463354,0.71740939074535,0.923918621495466,1.44235832581528
24.8136509499739,1,-0.901123868512278,-0.829068128900064,-0.713030411399416,-0.0490909701374155,-2.56153376621637,-0.378118472920024,0.362359961034131,0.28092378217756,0.819652885650017,0.700486073183124,0.569604738062427,0.680018372448524,0.69724233139819,0.14631229438517,0.303674864505805
6.29440735400777,1,0.812010877021416,-0.319398315348843,-0.613123130425029,0.00233040514596861,-1.18149055404918,0.503055658917559,0.0575228699552756,-0.104387697269574,0.13814704123017,-0.122267500360517,-0.10914817540389,-0.178021687241096,0.48367669224647,0.729943583523617,0.571464416795231
14.314757589148,1,0.519059615884328,0.354639522131842,1.02967602706794,1.57424654214574,2.32849314833022,-0.823207758724938,-0.983762621065154,-1.3257875451327,-0.779558003169272,-1.41981906311134,-1.57824337094603,-2.27094437519286,-1.97546448534545,-2.40231055681005,-2.36861821486676
